""	"Myeloid"	"Stroma"	"Tumor"
"NKX2-4"	1.00171182423072	1	1.00020676429097
"NKX2-5"	1.01560464353525	1.00217125897444	1.02105959698608
"NKX2-8"	1.00145457573505	1.00863633967625	1.00135073304052
"NKX3-1"	1.15655767773845	1.14707886779666	1.06513963681043
"NKX3-2"	1.00301547698307	1.00469556427748	1.00207747199013
"NKX6-1"	1.03123594619088	1.00104228868244	1.00362742124916
"NKX6-2"	1.00196388607562	1.14594238280626	1.00139037880218
"NLE1"	1.28150721610473	1.16776606019569	1.31789929780255
"NLGN1"	1.71510150341381	1.08983163521084	2.100981364301
"NLGN2"	1.35060700910317	1.06743255540511	1.42564903271871
"NLGN3"	1.8023340759764	1.34873463677933	1.88582199181598
"NLGN4X"	1.41718006623545	1.05314745971601	1.58495747025254
"NLGN4Y"	1.22512991611006	1.09501148252612	1.37326335295673
"NLGN4Y-AS1"	1.00371478881362	1.00868922517431	1.02251991008497
"NLK"	1.19966810028742	1.22176972942174	1.27472301804855
"NLN"	1.22758460090816	1.20256215518484	1.23855953727575
"NLRC3"	1.2051393242266	1.19275700111472	1.21757828730105
"NLRC4"	1.04618601636179	1.1239508799436	1.01875423877107
"NLRC5"	1.15711129268579	1.43479306635553	1.0474916484798
"NLRP1"	1.15219678460558	1.29100484333655	1.03347181846512
"NLRP10"	1.00295250726805	1.00070493575106	1.001429709808
"NLRP11"	1.00428854225061	1.00832008086362	1.00962793105094
"NLRP12"	1.36633167395535	1.31674668439564	1.35940053965724
"NLRP13"	1.00050375036881	1	1.00057621852795
"NLRP14"	1.00182436541073	1.00369131972466	1.00335349994499
"NLRP2"	1.02078005659189	1.0191655850086	1.00357479074258
"NLRP3"	1.99018556044818	2.33624144799304	1.17490127418725
"NLRP4"	1.035648497067	1.03045714086828	1.00815587835777
"NLRP5"	1.00286310500429	1	1.00177522539892
"NLRP6"	1.02196094863142	1.09779207200253	1.00033107026943
"NLRP7"	1.00083034641313	1.00461228551282	1.00076361613827
"NLRP8"	1.0429725602073	1.04344337374823	1.03922782907602
"NLRP9"	1.01591270592133	1.0200281178169	1.0119590771709
"NLRX1"	1.05019777783193	1.06483630564542	1.10161684242695
"NMB"	1.13575192670548	1.1688792482671	1.1582929152939
"NMBR"	1.00174508469197	1.00212133484901	1.00760938888662
"NMD3"	1.57893381710636	1.4688459284195	1.66802403692664
"NME1"	2.49870239321665	1.86449919996674	2.59546922480562
"NME1-NME2"	1.42983172907686	1.11953267721945	1.64697894666156
"NME2"	2.78014567235378	2.74010323383907	2.4931739263982
"NME3"	1.31941259033306	1.59428288554116	1.47180242180515
"NME4"	1.77199540979847	1.29193855726589	1.7647906919123
"NME5"	1.05827589603061	1.02538380294666	1.0710231136311
"NME6"	1.49371764665956	1.46135990148339	1.5303996422983
"NME7"	1.27706927610291	1.16816154195953	1.37985690587618
"NME8"	1.00553603860683	1.04016075202384	1.00041293788672
"NME9"	1.06612830981463	1.03537388643789	1.09144585533339
"NMI"	1.15039364843098	1.2450469291512	1.07730227116186
"NMNAT1"	1.5402984799155	1.52067505957061	1.5285386472897
"NMNAT2"	1.09098119631023	1.0117739234736	1.34485359422125
"NMNAT3"	1.10622411063556	1.04205219287972	1.04754067555155
"NMRAL1"	1.14990554014999	1.44020828086304	1.15279637618573
"NMRK1"	1.46293696392925	1.62945907320758	1.16778930720978
"NMRK2"	1	1	1.00072322969701
"NMT1"	1.3441563023219	1.29338314356266	1.38744232313009
"NMT2"	1.37012788087675	1.27835105975145	1.43645206827231
"NMU"	1	1	1.00963619437581
"NMUR1"	1.05769951304039	1.07061353488041	1.05798340690492
"NMUR2"	1.00930912860385	1.03831245224848	1.00521601077637
"NNAT"	1.01126861509741	1.00363639937986	1.00709881809535
"NNMT"	1.05435918176506	1.07346791595342	1.04380396440819
"NNT"	1.41421795904609	1.2524410147285	1.47916304425372
"NOA1"	1.4862553505404	1.36475328203708	1.48845139687926
"NOB1"	1.41461713052093	1.30047526482391	1.49590302706328
"NOBOX"	1.00263856381954	1.00104031881252	1.00082512729377
"NOC2L"	1.77291627522849	1.57263116447184	1.84244244329368
"NOC3L"	1.28508320870533	1.19349074114091	1.29592944330795
"NOC4L"	1.40258660543492	1.27411622455237	1.43438171210869
"NOD1"	1.08790680802555	1.12149428289414	1.02693687567572
"NOD2"	1.02517195670725	1.11044968723284	1.03418434277659
"NODAL"	1.04338344888146	1.01597287866394	1.04476743891537
"NOG"	1.03519868809365	1	1.0571906110675
"NOL10"	1.25397698057947	1.25664492070258	1.33013438665486
"NOL11"	1.47738850200766	1.390596324343	1.62981660089701
"NOL12"	1.3717994247783	1.29326505519762	1.4500007388413
"NOL3"	1.13124896123937	1.09766830066277	1.32130804923761
"NOL4"	1.2716787409602	1.01218363698876	1.52188251432859
"NOL6"	1.35696364889362	1.31968835495782	1.38623736919093
"NOL7"	1.81869843078392	1.99195690031712	1.91675027420648
"NOL8"	1.40498374750356	1.29942856061118	1.46725646617453
"NOL9"	1.51544769655116	1.43354541974449	1.51814360993996
"NOLC1"	1.69508541557259	1.56826521560612	1.72254348455035
"NOM1"	1.2022673624624	1.14739618505477	1.2245934181985
"NOMO1"	1.62806473341592	1.35503884254852	1.71069823674693
"NOMO2"	1.46142515462344	1.28975516479055	1.61847407508522
"NOMO3"	1.1980575183668	1.08171043752394	1.30381608380392
"NONO"	2.88618025566838	2.46781331828065	2.78149230994581
"NOP10"	1.86801465466182	1.94033475911134	1.88172377913525
"NOP14"	1.15645550490584	1.09209067094694	1.13089791112734
"NOP14-AS1"	1.1322865732571	1.12915994858383	1.20354890828134
"NOP16"	1.55044345667636	1.32669629038104	1.47637193460555
"NOP2"	1.58232686695696	1.40136087332269	1.4832264157031
"NOP56"	2.1871212129023	1.94708495569851	2.25659790104691
"NOP58"	1.98100172734747	1.80963674148116	2.01656591410153
"NOP9"	1.08535164598023	1.08942910085397	1.10213133093988
"NOS1"	1.03133199763562	1.03217943838576	1.03009622394717
"NOS1AP"	1.14386059527195	1.03004978668766	1.19527690533896
"NOS2"	1.01126737795416	1.00740137801231	1.02159233059994
"NOS3"	1.01754016096421	1.01189922514589	1.01301624854137
"NOSIP"	1.71700595387577	1.72715256599733	1.62780526879148
"NOSTRIN"	1.0092705283226	1.00035914569201	1.01076697363924
"NOTCH1"	1.73623501235415	1.31994777667298	1.77247643363815
"NOTCH2"	1.62848459762759	1.48289903184093	1.78622074798009
"NOTCH2NL"	1.48948705356148	1.46645111909877	1.4187841173575
"NOTCH3"	1.05959620446852	1.00495836956256	1.01247963314486
"NOTCH4"	1.10141267830133	1.12349159109728	1.18260763312865
"NOTO"	1	1.00077291766639	1.0008181165531
"NOTUM"	1.00557851712461	1.00563300478106	1.00453705931084
"NOV"	1.43737396009034	1.01078825488579	1.03044111796087
"NOVA1"	2.22220557818747	1.25016174023798	2.46089988935551
"NOVA2"	1.04639990866194	1.00581213881306	1.05265038322253
"NOX1"	1.00293262931675	1.00052664127996	1.00593023548659
"NOX3"	1.0011926325422	1.00109868779268	1.00097112146184
"NOX4"	1.03411131501664	1.02912976454646	1.03855218806949
"NOX5"	1.00066129186709	1.00227132541243	1.002944576319
"NOXA1"	1.04091428812039	1.08867841527469	1.06856562203465
"NOXO1"	1.01165987222566	1.00473820428047	1.01997996665643
"NOXRED1"	1.00666027786975	1.01367849347239	1.02251185629349
"NPAP1"	1.10499196503694	1.09337809422652	1.11697007804315
"NPAS1"	1.01143952220806	1.00232567592689	1.00320215026235
"NPAS2"	1.01346368287222	1.00506854190064	1.01034664260362
"NPAS3"	1.39269836465459	1.07903206732477	1.38185981548819
"NPAS4"	1.00448446414089	1.00033577093634	1.01922652048728
"NPAT"	1.30566432825108	1.26599550420814	1.40802495557025
"NPB"	1.02203203866762	1.04297081804119	1.0393821863163
"NPBWR2"	1.00844458658822	1	1.00106464193908
"NPC1"	1.42542571686445	1.95385654384156	1.5154775162687
"NPC1L1"	1.01224559172027	1.00128305665395	1.00369778950986
"NPC2"	2.24153373687557	3.51925518142249	1.57777554339927
"NPDC1"	2.01426852955194	1.29627360624657	2.17204405582463
"NPEPL1"	1.37749178477351	1.31207017392978	1.37901198206157
"NPEPPS"	1.86358571956102	1.495274020277	2.01125336572482
"NPFF"	1.04505732079503	1.05679213199552	1.1188822299513
"NPFFR1"	1	1.00800039051441	1.00097885402991
"NPFFR2"	1.1135689318252	1.08377904960505	1.10819489871698
"NPHP1"	1.04522009904249	1.03230478637365	1.07733289625947
"NPHP3"	1.11704322327211	1.13329099387971	1.16993469646644
"NPHP3-ACAD11"	1.09170899863942	1.11868839295064	1.15076380387961
"NPHP3-AS1"	1.00301458455479	1	1.00347925681636
"NPHP4"	1.09312862591091	1.10325401061858	1.13725266965637
"NPHS1"	1.15149955567511	1.18458963641234	1.14015680043857
"NPHS2"	1.00167843571554	1	1.00100166075121
"NPIP"	2.5275097623578	2.13788397866357	2.67072996951477
"NPIPL3"	1.56086915130522	1.60177140286947	1.57905176565321
"NPL"	1.43271290266419	1.88176358867047	1.12474000124175
"NPLOC4"	1.3181327277297	1.34762814791437	1.34820304433553
"NPM1"	3.41006888907031	3.14901815498971	2.912826557605
"NPM2"	1.02870192293286	1.0106267860448	1.0990277313837
"NPM3"	1.1601668200997	1.0846940976939	1.13015922857913
"NPNT"	1.03439581389059	1.00463383380212	1.00492309840948
"NPPA"	1.70239205075069	1.07370903902761	1.57255740345677
"NPPA-AS1"	1.09742373328353	1.07157649461178	1.08393182632712
"NPPB"	1.00736031606462	1.00213617560864	1.00350889485588
"NPPC"	1.00800385751636	1.03958025673601	1.00695947106909
"NPR1"	1.00488483627821	1.00226892593696	1.00785171342004
"NPR2"	1.06801333553542	1.01822185088518	1.13862046360902
"NPR3"	1.12078450967581	1.00752519160009	1.00815331040342
"NPRL2"	1.31734511018675	1.29176112741058	1.54546845362612
"NPRL3"	1.21230446390684	1.19872548371877	1.37205539034122
"NPSR1"	1.00536073433803	1	1.00194250054281
"NPSR1-AS1"	1.00337271384322	1.0070849844242	1.00444180852909
"NPTN"	1.79331762103311	1.89590501123544	1.85655155435769
"NPTX1"	1.01767016601073	1.00178974278482	1.03917821809958
"NPTX2"	1.006047040351	1.07436417927635	1.00256911107138
"NPTXR"	1.1072791514823	1.05777586616589	1.35515220868555
"NPVF"	1.00035142558117	1	1.00039003388596
"NPW"	1.02401085743003	1.00976446110669	1.02597366555753
"NPY"	1.02531807076283	1.00180340419535	1.00287255094864
"NPY1R"	1.01691725389968	1.01320268602926	1.01357981903539
"NPY2R"	1.00053634606253	1.08450232758086	1.00057304019742
"NPY5R"	1.00668883937662	1	1.00329617703018
"NPY6R"	1.00206006702851	1.0060541439073	1.00903384690446
"NQO1"	1.18427382478717	1.21093164657578	1.17584678555133
"NQO2"	1.20212022205284	1.43711797796444	1.22794425285125
"NR0B1"	1.30493636131996	1	1.04608824828264
"NR0B2"	1.00053920940029	1.00308162437433	1.00062293399127
"NR1D1"	1.17402210859055	1.07683413053972	1.21297440498354
"NR1D2"	1.23754078804202	1.17142504304458	1.33403353565887
"NR1H2"	1.57167319252994	1.98670731336841	1.49930427585313
"NR1H3"	1.07663980439726	1.1340510177912	1.14152264949898
"NR1H4"	1.00811077227834	1.00859863193458	1.09299888893051
"NR1I2"	1.0030772643148	1.00282698776017	1.00264315993239
"NR1I3"	1.0103207558885	1.02515044371223	1.00747454660873
"NR2C1"	1.45445784504183	1.30615339330775	1.52979352479754
"NR2C2"	1.23179646528045	1.17533304037176	1.32595132340817
"NR2C2AP"	1.20027430631001	1.15118589188092	1.23244409680882
"NR2E1"	1.03010907438236	1.00561270694768	1.01412991217878
"NR2E3"	1.02840212433092	1.00664584771899	1.01404565954732
"NR2F1"	1.11819272199708	1.01349095207074	1.17887635786221
"NR2F2"	1.1048515955239	1.00030909534018	1.02303687837043
"NR2F6"	1.20757012132169	1.02705134011249	1.18945407134446
"NR3C1"	1.55372932999687	1.64613059615082	1.6919704120188
"NR3C2"	1.0724073987648	1.07849212369027	1.03452492435022
"NR4A1"	2.20574501396174	2.83593938541788	1.31750597760375
"NR4A2"	2.07395212917836	2.59144539675757	1.21226002274262
"NR4A3"	1.77942349349785	2.35283009308197	1.16903913937609
"NR5A1"	1.00105608787343	1	1.00030043696999
"NR5A2"	1.01390917959194	1.00065537945123	1.00977675646153
"NR6A1"	1.02417110997788	1.00823740112564	1.03172522958878
"NRADDP"	1.00855805527938	1.0045254265002	1.0031873114962
"NRAP"	1.00125397593344	1.00028352785272	1.00019470500671
"NRARP"	1.18357584145102	1.25382233581038	1.1618670393145
"NRAS"	1.61929135442632	1.60387565410933	1.65279489338283
"NRBF2"	1.42738161873717	1.57508547614266	1.42711612994699
"NRBP1"	1.91561352017847	1.91512016047435	1.89173883861005
"NRBP2"	1.20295168106224	1.30098606479711	1.290597349176
"NRCAM"	1.61546562885589	1.06391759033037	2.41848809635767
"NRD1"	1.88254562028743	1.89866955473489	1.92072507657395
"NRDE2"	1.08505205721486	1.12113628200235	1.1858153212095
"NREP"	1.88715483982846	1.1019025791002	2.14153616546346
"NREP-AS1"	1.00093820446443	1	1.00019327058912
"NRF1"	1.229803170907	1.18030326528797	1.26148685790795
"NRG1"	1.13232155222128	1	1.00974559659956
"NRG2"	1.09611230341736	1.00932309303276	1.08791851070473
"NRG3"	1.01966420859145	1.00545635103138	1.01767835831606
"NRG4"	1.05268651581703	1.01576989202669	1.07451660933163
"NRGN"	1.00587008701299	1.00179371814072	1.00289717247278
"NRIP1"	1.3867844709622	1.35327833298246	1.2482642216605
"NRIP2"	1.12497315333047	1.23079811765897	1.17805023480169
"NRIP3"	1.34863030832968	1.46230011104372	1.23172083735987
"NRK"	1.00271724446639	1.00174879498188	1.00105066191595
"NRL"	1.01934084793405	1.03030523683076	1.03663881724593
"NRM"	1.22075695930217	1.27054164507274	1.17203595361418
"NRN1"	1.26014404899091	1.0205957258547	1.10743923401178
"NRN1L"	1.02339816720364	1.01090590136311	1.03478373853304
"NRON"	1.04108415195051	1.09452438379507	1.06249380893507
"NRP1"	1.2779448627283	1.6256461731622	1.16712442705669
"NRP2"	1.17327801634458	1.6027996494776	1.16197471607691
"NRSN1"	1.18324835347347	1.0310759346454	1.55226477220892
"NRSN2"	1.44620719433849	1.11185020963296	1.69005978605886
"NRTN"	1.00762720721551	1.00049733260325	1.00489210783482
"NRXN1"	1.6387615465257	1.05647727755236	2.00215696260067
"NRXN2"	1.26361550744403	1.10316190298916	1.2613926769697
"NRXN3"	1.05920141514739	1.16776803130277	1.10203981716194
"NS3BP"	1.04695219835688	1.01404305145837	1.07438790864377
"NSA2"	1.87052776055133	1.81800682279553	1.70783437725335
"NSD1"	1.4256913746718	1.37286552777789	1.40803909312697
"NSDHL"	1.31251959976352	1.31994995091641	1.31010995320605
"NSF"	1.52033324730002	1.45953002519731	1.55302665236022
"NSFL1C"	1.65012715055258	1.64323930295209	1.79506148628106
"NSFP1"	1.18622324178694	1.16732694040222	1.1723140149858
"NSG1"	1.05617710896804	1.02215381156524	1.12305242801138
"NSL1"	1.38576140630959	1.35146799635297	1.39637255121377
"NSMAF"	1.49601233291232	1.49814507560183	1.64090491357561
"NSMCE1"	1.67188894471486	1.59918139127013	1.78059823772092
"NSMCE2"	1.35881531738053	1.43646287400471	1.39170816704609
"NSMCE4A"	1.57903129897438	1.4187328942094	1.5710377739024
"NSMF"	1.32366763116001	1.15923310991393	1.30134646307784
"NSRP1"	1.60739586037522	1.56177122318173	1.56617117465152
"NSUN2"	1.46527891205644	1.42157387003743	1.56981135151612
"NSUN3"	1.20149242192587	1.20606247866285	1.31923693780033
"NSUN4"	1.41029700647636	1.38562596758395	1.3998015697489
"NSUN5"	1.26425262211895	1.43603793678021	1.26610954886239
"NSUN5P1"	1.38627999468675	1.1536864423211	1.37719859324609
"NSUN5P2"	1.28614555158452	1.12040395305545	1.29881630936633
"NSUN6"	1.34452942130531	1.19809955331099	1.60890837917836
"NSUN7"	1.0876842149589	1.07293259933097	1.04006809217253
"NT5C"	1.60475347605907	1.64763190264679	1.59966042914701
"NT5C1A"	1.00215891664826	1	1.00453163550134
"NT5C1B"	1.00329914604484	1.00098915084014	1.00349458075186
"NT5C1B-RDH14"	1.00084202573552	1	1.00086523247676
"NT5C2"	1.64008928212309	1.78605584566475	1.69902171655754
"NT5C3"	1.71476570039557	1.42040281039671	1.86463694841288
"NT5C3B"	1.64499481989634	1.28898832671713	1.7884533824348
"NT5DC1"	1.05985132290481	1.52773099032715	1.05239948281791
"NT5DC2"	1.40499342929963	1.175810362506	1.52195405302869
"NT5DC3"	1.41480509109553	1.22211494031722	1.43294693308855
"NT5E"	1.23965721463088	1.02495773041271	1.25336708713219
"NT5M"	1.0248392036301	1.01176986627005	1.03637732663437
"NTAN1"	1.17481144295316	1.28581973566751	1.08073438667478
"NTF3"	1.00215054348867	1	1.00088739563425
"NTF4"	1.00321989477048	1	1.00013398759651
"NTHL1"	1.39239733586863	1.24587148313824	1.4890732189009
"NTM"	1.47468910446897	1.40511946415439	1.30247579196023
"NTMT1"	1.70560491530617	1.50692322351891	1.58790348554237
"NTN1"	1.17310483917655	1.01361759470759	1.11057974747541
"NTN3"	1.00339148505441	1	1.00323646898408
"NTN4"	1.36341626176289	1.02726693243924	1.3542653915182
"NTN5"	1.00353673361481	1.00048926649318	1.00829937644462
"NTNG1"	1.1112522602227	1.00541825876506	1.09904116737981
"NTNG2"	1.03523357776881	1.07196546816141	1.07173731339942
"NTPCR"	1.50658139428076	1.41545247516271	1.51004943849262
"NTRK1"	1.01357203612808	1.01099665552742	1.01969183567027
"NTRK2"	1.74783371554491	1.1455622810672	1.74234784447887
"NTRK3"	1.81626354844641	1.05230390491521	1.80326035838029
"NTRK3-AS1"	1.0322304098152	1.00208141444555	1.03245496533313
"NTS"	1.00033893903264	1	1.00218687459169
"NTSR1"	1.01369262675384	1	1.00144633672115
"NTSR2"	1.00134023552909	1.0003518795926	1.00873326096167
"NUAK1"	1.09862600628225	1.20709762988327	1.04316204892119
"NUAK2"	1.25118937421848	1.26233486543877	1.20327876000386
"NUB1"	1.44747091432891	1.44181826959546	1.46121695512772
"NUBP1"	1.50710188106665	1.58844219936763	1.41656696532587
"NUBP2"	1.85227277847767	1.68596981297277	1.96827753585443
"NUBPL"	1.33129735352886	1.26508136004388	1.36362409682431
"NUCB1"	1.93214597685409	2.08128046808065	1.70330175065754
"NUCB2"	1.2943106470693	1.40444981487572	1.448100173035
"NUCKS1"	1.98547790235257	1.90929274819136	2.05538367065926
"NUDC"	2.17154720298429	2.04916630514387	2.21451443730032
"NUDCD1"	1.21421766634213	1.12260443606133	1.26428975688136
"NUDCD2"	1.77741115279773	1.62440275912472	1.77323493614202
"NUDCD3"	1.52386451374151	1.43907563326411	1.67989259162849
"NUDT1"	1.36440591764547	1.4959601806213	1.29527658301184
"NUDT10"	1.37524051671282	1.03253047835344	1.45136944559667
"NUDT11"	1.67469402092368	1.04401515622627	1.92042644239003
"NUDT12"	1.06102065605239	1.1175785425555	1.13618986976994
"NUDT13"	1.10921033898446	1.09353366664227	1.07692980688032
"NUDT14"	1.4468365425171	1.74908738413797	1.19832111017603
"NUDT15"	1.21091577712448	1.19593723239482	1.21749056208239
"NUDT16"	1.33486453890103	1.68360289668651	1.21839784977355
"NUDT16L1"	1.53410481390305	1.44313154109336	1.6372780371751
"NUDT16P1"	1.06733108458541	1.22007821488255	1.02690435735798
"NUDT17"	1.07196399937255	1.05342647093954	1.09500845078837
"NUDT18"	1.04467055633277	1.08666857964942	1.03470383300802
"NUDT19"	1.43119985936607	1.51970248848904	1.4840625621625
"NUDT2"	1.38732348785658	1.30124701665341	1.37870219963287
"NUDT21"	1.75130162308691	1.57142972642191	1.91078101477566
"NUDT22"	1.46272367495358	1.5819645819015	1.40988547822918
"NUDT3"	1.16176299042956	1.26934435970684	1.20059915616138
"NUDT4"	1.19379192787657	1.12444716099754	1.22699667577404
"NUDT4P1"	1.35706076574484	1.18926224096362	1.43384819944331
"NUDT5"	1.66689561685438	1.71812482669261	1.70637804667069
"NUDT6"	1.16137362191254	1.18165860812944	1.16680132749755
"NUDT7"	1.12044198395768	1.06761634610579	1.10710003789357
"NUDT8"	1.12683022705367	1.10469416399419	1.10977325194961
"NUDT9"	1.45667420662075	1.3794221305841	1.50913180868857
"NUDT9P1"	1.00720364317212	1.004697641598	1.00411609704125
"NUF2"	1.0251172240061	1.03020265314984	1.08185084810497
"NUFIP1"	1.1722644396477	1.11644860724842	1.18589833076971
"NUFIP2"	1.58750137914472	1.64491126272459	1.59819581407623
"NUGGC"	1.13381173283878	1.12895320718862	1.13323887130459
"NUMA1"	1.85102508275772	1.77922062322152	2.04033129528294
"NUMB"	1.50471767291621	1.9602249356013	1.41521576862657
"NUMBL"	1.13435397690614	1.05195697915098	1.1287420208336
"NUP107"	1.4033186703786	1.35746012037211	1.59456067274575
"NUP133"	1.41154252262757	1.34837315536677	1.49950946435437
"NUP153"	1.29727118609895	1.31836979232996	1.31511199842762
"NUP155"	1.25532107629528	1.2153013386978	1.28687461518412
"NUP160"	1.46466754727635	1.36202143588925	1.56907522463007
"NUP188"	1.5885585770692	1.53851079956836	1.61194758404327
"NUP205"	1.30639909990543	1.28513694801614	1.40895895024208
"NUP210"	1.14322144976491	1.20234024411399	1.21962728454145
"NUP210L"	1.01181336304022	1.00955729834942	1.0155004186772
"NUP210P1"	1	1	1.00060646176333
"NUP214"	1.61332013138884	1.60976045130134	1.66594655402682
"NUP35"	1.34990347029337	1.16589777948155	1.49310553568038
"NUP37"	1.20265321479406	1.17049072794713	1.2266125001249
"NUP43"	1.50870328868842	1.39152164855041	1.47341877867162
"NUP50"	1.46567106554606	1.35482746518002	1.52994559697862
"NUP54"	1.50415931361982	1.48006215493234	1.52749132347566
"NUP62"	1.68605538886404	1.76870398837256	1.68315154037761
"NUP62CL"	1.01318312022317	1.0394897392752	1.00692861026021
"NUP85"	1.40226806701001	1.39729187774102	1.4462616219857
"NUP88"	1.43022504240554	1.33542352193316	1.59632296649325
"NUP93"	1.64320146612136	1.45722007343549	1.550909146335
"NUP98"	1.58125228290873	1.90305997769894	1.6136934886818
"NUPL1"	1.59086250235055	1.54884761307081	1.60685270723658
"NUPL2"	1.76223231532478	1.31525055632877	1.73039206603597
"NUPR1"	1.05115181038823	1.16798961160984	1.1056710677565
"NUPR1L"	1.00475011467098	1.00160844436485	1.01366146819512
"NUS1"	1.18565611456365	1.14194427889259	1.22214206851512
"NUSAP1"	1.07597667509906	1.06995374388274	1.10424274518834
"NUTF2"	2.00517490205324	2.060015404522	1.88639932428885
"NVL"	1.33110153428303	1.22658168901629	1.4383549484674
"NWD1"	1.12000786201548	1.09836562755579	1.10962965547436
"NXF1"	1.89945561768	1.96563316779852	1.78927600355438
"NXF2"	1.00089654712129	1.00062178102877	1.00051431791008
"NXF2B"	1.00089654712129	1.00062178102877	1.00051431791008
"NXF3"	1.00410623831824	1.0126330759828	1.00048379852332
"NXF4"	1.00379224408512	1	1.00562020755439
"NXF5"	1.00439019196516	1.00852790216061	1.00165575305757
"NXN"	1.40451109554771	1.36547110893224	1.39035613768996
"NXNL1"	1.00031876062437	1	1.00164966142219
"NXNL2"	1.08964079251627	1.07076006360271	1.1083458032514
"NXPE1"	1.00399000955827	1.00101842851755	1.00089241815725
"NXPE2"	1.00088090274122	1	1.00328936368027
"NXPE3"	1.21697173515063	1.41843145191252	1.30823270926081
"NXPE4"	1.00093860947725	1	1.00282114743108
"NXPH1"	1.72479881455669	1.03871067990436	1.78658241845991
"NXPH2"	1.00403749242457	1.00052266369612	1.01012995552319
"NXPH3"	1.06039812976782	1.01244537538217	1.03945834103882
"NXPH4"	1.00455082014167	1.00067968058281	1.00281951330946
"NXT1"	1.78430588846801	1.49190947104235	1.6641697300004
"NXT2"	1.18849661298598	1.19275886838544	1.20251359008186
